epoch,step,train_loss
0,19,0.034149665385484695
0,39,0.034373387694358826
1,59,0.02932562865316868
1,79,0.03362810239195824
2,99,0.03164274990558624
2,119,0.02916819229722023
3,139,0.032836996018886566
3,159,0.03142806142568588
4,179,0.02741869166493416
4,199,0.024895217269659042
4,219,0.028068117797374725
5,239,0.031759437173604965
5,259,0.027588622644543648
6,279,0.03067333810031414
6,299,0.03560341149568558
