epoch,step,train_loss
0,19,0.06964781880378723
0,39,0.042957719415426254
1,59,0.03861169144511223
1,79,0.03568253293633461
2,99,0.03687363490462303
2,119,0.033480752259492874
3,139,0.03845915570855141
3,159,0.04280335456132889
4,179,0.035320673137903214
4,199,0.035996146500110626
4,219,0.03578529506921768
