epoch,train_loss,val_loss
0,N/A,1.1982719898223877
0,1.2004591226577759,1.1985760927200317
1,0.8984994888305664,0.9069603085517883
2,0.8710513114929199,0.863280177116394
3,0.825630247592926,0.8333495855331421
4,0.8576890230178833,0.821635901927948
5,0.8447630405426025,0.8011490702629089
6,0.8001651763916016,0.7973920702934265
7,0.7640355229377747,0.7853271961212158
8,0.7658919095993042,0.7661429643630981
9,0.7468060851097107,0.7594834566116333
10,0.7283536195755005,0.7319363951683044
11,0.8038930296897888,0.7480307221412659
12,0.7270045876502991,0.7227873802185059
13,0.7327877283096313,0.7028567790985107
14,0.6618533730506897,0.6813377141952515
15,0.6906222701072693,0.715059220790863
16,0.7164648771286011,0.6960185170173645
17,0.6737679243087769,0.7034139633178711
18,0.6807960271835327,0.7123876214027405
19,0.7163547277450562,0.6940776705741882
20,0.6728832721710205,0.6833548545837402
21,0.6680470108985901,0.6781972050666809
22,0.656164288520813,0.6605797410011292
23,0.6539757251739502,0.6807557940483093
24,0.7403411269187927,0.6692897081375122
25,0.6712408065795898,0.6609488725662231
26,0.6405689120292664,0.6622326374053955
27,0.6564691662788391,0.6682338714599609
28,0.6345071792602539,0.6864515542984009
29,0.6621150970458984,0.6651594638824463
30,0.6435816287994385,0.6623103618621826
31,0.6804699897766113,0.6400723457336426
32,0.6662821173667908,0.6605950593948364
33,0.6338743567466736,0.6570040583610535
34,0.6621915698051453,0.6659808158874512
35,0.6724125742912292,0.6760714054107666
36,0.6836099624633789,0.6463258862495422
37,0.6241568922996521,0.6609033346176147
38,0.6625281572341919,0.6576772332191467
39,0.6638843417167664,0.640373945236206
40,0.6239781975746155,0.6481031179428101
41,0.6299930214881897,0.6445222496986389
42,0.7524794936180115,0.6503127217292786
43,0.6972730159759521,0.6542443633079529
44,0.6483410596847534,0.6508349180221558
45,0.6929748058319092,0.662680447101593
46,0.6422211527824402,0.6345201134681702
47,0.675322413444519,0.6406570672988892
48,0.6527470350265503,0.637042760848999
49,0.6587128043174744,0.6606646776199341
50,0.6089768409729004,0.6468835473060608
51,0.6185856461524963,0.6534448266029358
52,0.6100844144821167,0.6394803524017334
53,0.5936281681060791,0.6514862775802612
54,0.622687578201294,0.6480368375778198
55,0.6793285608291626,0.6369473338127136
56,0.6026917099952698,0.6415975689888
57,0.6002483367919922,0.6219769716262817
58,0.6177751421928406,0.6331304907798767
59,0.6116667985916138,0.6351171135902405
60,0.6067745089530945,0.6407880783081055
61,0.5968849658966064,0.6239745020866394
62,0.6429632902145386,0.6626988053321838
63,0.6046825647354126,0.6346240043640137
64,0.6298065185546875,0.6334635615348816
65,0.5709601640701294,0.6328616738319397
66,0.6558442115783691,0.6074362993240356
67,0.6569420695304871,0.6584100723266602
68,0.5867108106613159,0.6616061329841614
69,0.6320079565048218,0.6116896271705627
70,0.6397107839584351,0.6393502354621887
71,0.6342849731445312,0.6494370102882385
72,0.6307698488235474,0.6446871757507324
73,0.6301052570343018,0.6662383079528809
74,0.6786746978759766,0.6163575649261475
75,0.6195546388626099,0.6488135457038879
76,0.6617748141288757,0.6314969062805176
