0,N/A,1.1558566093444824
0,1.1591567993164062,1.1558327674865723
1,0.9191080331802368,0.9186152219772339
2,0.8958436250686646,0.8946163654327393
3,0.8576548099517822,0.8538337349891663
4,0.8546280264854431,0.8429276347160339
5,0.8402350544929504,0.8330608606338501
6,0.8115898966789246,0.821002721786499
7,0.8102749586105347,0.8252544403076172
8,0.8066871166229248,0.8084664940834045
9,0.8177287578582764,0.8211545348167419
10,0.8126118779182434,0.8010398149490356
11,0.8004484176635742,0.8006035685539246
12,0.8237019181251526,0.8074958920478821
13,0.7923325896263123,0.7953453660011292
14,0.8106756210327148,0.8007835745811462
15,0.8004540205001831,0.7904578447341919
16,0.774288535118103,0.7889817357063293
17,0.752392590045929,0.7628316879272461
18,0.7466132640838623,0.7330792546272278
19,0.6954642534255981,0.708829402923584
20,0.6829314231872559,0.6811133027076721
21,0.6664475798606873,0.6628751754760742
22,0.6345611214637756,0.6391298770904541
23,0.6029688119888306,0.6124554872512817
24,0.5808996558189392,0.5986835360527039
25,0.5961980819702148,0.5768702030181885
26,0.5751907825469971,0.5672945380210876
27,0.580938458442688,0.5494937896728516
28,0.557741641998291,0.5499746203422546
29,0.5301360487937927,0.5328139066696167
30,0.5215785503387451,0.5278227925300598
31,0.5322064161300659,0.5174315571784973
32,0.5131896138191223,0.5212168097496033
33,0.5281591415405273,0.5007115602493286
34,0.5004757642745972,0.4916728138923645
35,0.496407151222229,0.4933755397796631
36,0.49675729870796204,0.49170297384262085
37,0.4923621416091919,0.4847157597541809
38,0.5081250667572021,0.47839680314064026
39,0.4769161641597748,0.48298710584640503
40,0.47609448432922363,0.4915749132633209
41,0.4815599322319031,0.47433459758758545
42,0.48199039697647095,0.4750629663467407
43,0.4626995921134949,0.46070435643196106
44,0.47577813267707825,0.47562795877456665
45,0.4591578245162964,0.46821853518486023
46,0.4741419851779938,0.4535679519176483
47,0.4441235363483429,0.4554136097431183
48,0.4514714181423187,0.4585110545158386
49,0.46001192927360535,0.4551192820072174
50,0.450877845287323,0.45247578620910645
51,0.4547806978225708,0.45613452792167664
52,0.47947996854782104,0.44832730293273926
53,0.4387587904930115,0.4416908621788025
54,0.4393765926361084,0.4374222159385681
55,0.41717833280563354,0.4505309462547302
56,0.4559784531593323,0.43679574131965637
57,0.43252503871917725,0.4496575891971588
58,0.4489559829235077,0.4475373923778534
59,0.4310961961746216,0.44338127970695496
60,0.4563484191894531,0.4500935971736908
61,0.4549292325973511,0.4281502366065979
62,0.43418213725090027,0.4460112452507019
63,0.46010881662368774,0.4327065050601959
64,0.40727710723876953,0.4352830946445465
65,0.44538116455078125,0.4361659586429596
66,0.46854421496391296,0.4343336522579193
67,0.41607531905174255,0.44155770540237427
68,0.43260687589645386,0.4377404451370239
