epoch,step,train_loss
0,0,0.34816521406173706
0,1,4.810555934906006
0,2,0.9926955699920654
0,3,0.38171160221099854
0,4,0.1802680641412735
0,5,0.1184232234954834
0,6,0.1319420486688614
0,7,0.13144108653068542
0,8,0.1078246608376503
0,9,0.10237564891576767
0,10,0.1053963229060173
0,11,0.11119435727596283
0,12,0.10079757124185562
0,13,0.10538115352392197
0,14,0.10652276873588562
0,15,0.10592643916606903
0,16,0.09629928320646286
0,17,0.09493099898099899
0,18,0.10069432854652405
0,19,0.09998751431703568
0,20,0.09532340615987778
0,21,0.09236139059066772
0,22,0.09163044393062592
0,23,0.09331123530864716
0,24,0.09419020265340805
0,25,0.09103377163410187
0,26,0.09283868968486786
0,27,0.09576605260372162
0,28,0.08870051056146622
0,29,0.08826393634080887
0,30,0.08825179189443588
0,31,0.08837415277957916
0,32,0.08822618424892426
0,33,0.08707187324762344
0,34,0.08748439699411392
0,35,0.08776724338531494
0,36,0.08762742578983307
0,37,0.0870610773563385
0,38,0.08736993372440338
0,39,0.08709908276796341
0,40,0.09041004627943039
0,41,0.08669351041316986
0,42,0.08596988022327423
0,43,0.08582335710525513
0,44,0.08706635236740112
0,45,0.08505591005086899
0,46,0.08651722222566605
0,47,0.08635150641202927
0,48,0.08454915136098862
0,49,0.08482341468334198
1,50,0.08582467585802078
1,51,0.08551084250211716
1,52,0.08539710193872452
1,53,0.08487239480018616
1,54,0.08582741022109985
1,55,0.08674945682287216
1,56,0.08457598090171814
1,57,0.08442540466785431
1,58,0.0859559029340744
1,59,0.08637700229883194
1,60,0.08488401770591736
1,61,0.08454941213130951
1,62,0.08541019260883331
1,63,0.08563283085823059
1,64,0.08442329615354538
1,65,0.08410828560590744
1,66,0.08505203574895859
1,67,0.08548250794410706
1,68,0.08434352278709412
1,69,0.0842898041009903
1,70,0.08434592187404633
1,71,0.08453372865915298
1,72,0.0841246023774147
1,73,0.08630698919296265
1,74,0.08419812470674515
1,75,0.0840667113661766
1,76,0.08405705541372299
1,77,0.08412288874387741
1,78,0.08416097611188889
1,79,0.08415072411298752
1,80,0.08418776094913483
1,81,0.0840572789311409
1,82,0.08429766446352005
1,83,0.08377879858016968
1,84,0.08379160612821579
1,85,0.08371710032224655
1,86,0.08425897359848022
1,87,0.083860382437706
1,88,0.08377940207719803
1,89,0.08391789346933365
1,90,0.08398422598838806
1,91,0.08368737250566483
1,92,0.08382990956306458
1,93,0.0841938853263855
1,94,0.08472417294979095
1,95,0.08397606760263443
1,96,0.08442876487970352
1,97,0.08501279354095459
1,98,0.0838640034198761
1,99,0.0841321051120758
