epoch,step,train_loss
0,19,0.07213170826435089
0,39,0.04412170127034187
1,59,0.042004626244306564
1,79,0.03449132665991783
2,99,0.04146221652626991
2,119,0.03778722509741783
3,139,0.039565447717905045
3,159,0.03993403539061546
4,179,0.041119031608104706
4,199,0.040644943714141846
4,219,0.036088842898607254
