epoch,step,train_loss
0,19,0.07514948397874832
0,39,0.044585730880498886
1,59,0.04226930812001228
1,79,0.03729557245969772
2,99,0.03826701268553734
2,119,0.03899132460355759
3,139,0.03602094203233719
3,159,0.040644291788339615
4,179,0.03891932591795921
4,199,0.03913864120841026
4,219,0.038277916610240936
