epoch,step,train_loss
0,0,0.25485852360725403
0,1,7.967278480529785
0,2,0.6704303622245789
0,3,0.4485953748226166
0,4,0.186011403799057
0,5,0.09917819499969482
0,6,0.12766146659851074
0,7,0.1876186728477478
0,8,0.1323421746492386
0,9,0.11067506670951843
0,10,0.10245244204998016
0,11,0.11191777884960175
0,12,0.12196336686611176
0,13,0.11920836567878723
0,14,0.11754006892442703
0,15,0.09690193831920624
0,16,0.11081323027610779
0,17,0.10285484790802002
0,18,0.11105603724718094
0,19,0.11180145293474197
0,20,0.12121332436800003
0,21,0.10401657968759537
0,22,0.09618827700614929
0,23,0.09184146672487259
0,24,0.09597352892160416
0,25,0.10406359285116196
0,26,0.10225291550159454
0,27,0.0993652492761612
0,28,0.105980783700943
0,29,0.09159542620182037
0,30,0.09243559837341309
0,31,0.0933317244052887
0,32,0.09560296684503555
0,33,0.09847098588943481
0,34,0.0926000103354454
0,35,0.09226008504629135
0,36,0.09060763567686081
0,37,0.08958587050437927
0,38,0.09250608831644058
0,39,0.09530926495790482
0,40,0.09174197167158127
0,41,0.08917725086212158
0,42,0.0899018794298172
0,43,0.09003856033086777
0,44,0.09068495035171509
0,45,0.09016458690166473
0,46,0.088188037276268
0,47,0.08912384510040283
0,48,0.08698397129774094
0,49,0.08583998680114746
1,50,0.08721610903739929
1,51,0.0917428508400917
1,52,0.08843828737735748
1,53,0.08621791005134583
1,54,0.088350810110569
1,55,0.08637401461601257
1,56,0.08569025993347168
1,57,0.08684152364730835
1,58,0.0880647748708725
1,59,0.08579440414905548
1,60,0.08460427075624466
1,61,0.08602295070886612
1,62,0.0891595408320427
1,63,0.08440293371677399
1,64,0.08816542476415634
1,65,0.08633098006248474
1,66,0.08533398807048798
1,67,0.084591805934906
1,68,0.0856005847454071
1,69,0.08596215397119522
1,70,0.08422700315713882
1,71,0.08462237566709518
1,72,0.08556471019983292
1,73,0.08641748875379562
1,74,0.08420144766569138
1,75,0.08414343744516373
1,76,0.0845906138420105
1,77,0.08427292853593826
1,78,0.08409199863672256
1,79,0.08413196355104446
1,80,0.08426225185394287
1,81,0.08414552360773087
1,82,0.08409811556339264
1,83,0.08565384894609451
1,84,0.08412393182516098
1,85,0.08471892774105072
1,86,0.08463000506162643
1,87,0.08373688161373138
1,88,0.08384121209383011
1,89,0.08520378917455673
1,90,0.08393105864524841
1,91,0.08374830335378647
1,92,0.0838245153427124
1,93,0.08409847319126129
1,94,0.08395266532897949
1,95,0.0843302384018898
1,96,0.08396067470312119
1,97,0.0839301347732544
1,98,0.08401013910770416
1,99,0.08376710116863251
