epoch,step,train_loss
0,19,0.07224594056606293
0,39,0.0589500330388546
0,59,0.049744486808776855
0,79,0.05307207256555557
0,99,0.03620382398366928
0,119,0.03291618451476097
0,139,0.02613866701722145
0,159,0.027082713320851326
0,179,0.04242390766739845
0,199,0.04217579960823059
0,219,0.03274040296673775
0,239,0.02839907631278038
0,259,0.034088920801877975
0,279,0.029068199917674065
0,299,0.030210744589567184
0,319,0.02878219075500965
0,339,0.026456046849489212
0,359,0.039486706256866455
0,379,0.03348081186413765
0,399,0.027092361822724342
0,419,0.023051826283335686
0,439,0.02270827814936638
1,459,0.025443749502301216
1,479,0.04047970846295357
1,499,0.0302972961217165
1,519,0.02625105157494545
1,539,0.036884646862745285
1,559,0.02327663265168667
1,579,0.019534340128302574
1,599,0.02951662242412567
1,619,0.02295633591711521
1,639,0.02297043986618519
1,659,0.038472939282655716
1,679,0.023985140025615692
1,699,0.021035531535744667
1,719,0.04142018035054207
1,739,0.03129415214061737
1,759,0.020021196454763412
1,779,0.02245503105223179
1,799,0.022533878684043884
1,819,0.025579601526260376
1,839,0.0354982353746891
1,859,0.04032215103507042
1,879,0.020158518105745316
2,899,0.020231712609529495
2,919,0.03914806619286537
2,939,0.031218886375427246
2,959,0.022781791165471077
2,979,0.019771119579672813
2,999,0.02313598431646824
2,1019,0.029977858066558838
2,1039,0.021797476336359978
2,1059,0.022784436121582985
2,1079,0.02253006584942341
2,1099,0.03627217561006546
2,1119,0.04410551115870476
2,1139,0.01729733869433403
2,1159,0.017040669918060303
2,1179,0.031080136075615883
2,1199,0.021647032350301743
2,1219,0.029302485287189484
2,1239,0.03605597838759422
2,1259,0.01667059399187565
2,1279,0.016276322305202484
2,1299,0.01589285023510456
2,1319,0.01623356156051159
3,1339,0.027346856892108917
3,1359,0.021938422694802284
3,1379,0.015972422435879707
3,1399,0.024494672194123268
3,1419,0.021544720977544785
3,1439,0.023578783497214317
3,1459,0.032501220703125
3,1479,0.018589120358228683
3,1499,0.020118484273552895
3,1519,0.019368169829249382
3,1539,0.02728281356394291
3,1559,0.01904241368174553
3,1579,0.03220345079898834
3,1599,0.019479254260659218
3,1619,0.018432151526212692
3,1639,0.02857193909585476
3,1659,0.025708377361297607
3,1679,0.02149786986410618
3,1699,0.041407760232686996
3,1719,0.01554366946220398
3,1739,0.021651288494467735
3,1759,0.017505532130599022
4,1779,0.03138634189963341
4,1799,0.027996152639389038
4,1819,0.03093288093805313
4,1839,0.02129521407186985
4,1859,0.03425538167357445
4,1879,0.016978317871689796
4,1899,0.020089177414774895
4,1919,0.03285384923219681
4,1939,0.026605643332004547
4,1959,0.029910001903772354
4,1979,0.035617392510175705
4,1999,0.029102696105837822
4,2019,0.01795743778347969
4,2039,0.029821060597896576
4,2059,0.025229493156075478
4,2079,0.02308899164199829
4,2099,0.03012515790760517
4,2119,0.01959235407412052
4,2139,0.019139839336276054
4,2159,0.0174470953643322
4,2179,0.018699530512094498
